size_bytes,user_rating,user_rating_mark
17641472,3.5,medium
2012160,4.0,medium
60706816,4.0,medium
1156409344,4.5,high
44564480,4.0,medium
321501184,4.5,high
18604032,5.0,high
58569728,1.5,low
230572032,2.0,low
310361088,4.0,medium
1478030336,4.5,high
1317195776,4.5,high
23583744,0.0,low
88988672,3.0,low
51133440,4.5,high
98820096,4.5,high
177914880,4.0,medium
45600768,4.0,medium
200382464,2.5,low
52653056,3.5,medium
71076864,3.5,medium
45313024,4.0,medium
170172416,4.0,medium
37219328,3.0,low
16912384,4.5,high
189709312,4.5,high
52959232,4.5,high
102964224,4.5,high
9355264,4.5,high
41600000,1.5,low
71966720,4.5,high
34772992,2.5,low
20184064,3.0,low
94592000,3.5,medium
1015242752,4.5,high
37141504,4.5,high
215178240,4.5,high
34719744,3.5,medium
357190656,4.0,medium
1547264,1.0,low
33418240,4.0,medium
134715392,2.0,low
303058944,4.0,medium
19781632,0.0,low
55986176,4.5,high
155480064,5.0,high
36832256,5.0,high
82499584,4.5,high
96992256,4.5,high
28306432,5.0,high
117052416,4.5,high
15943044,4.0,medium
15081472,4.0,medium
135481344,2.0,low
109920256,3.0,low
214474752,3.5,medium
31853568,0.0,low
46872576,3.5,medium
64250880,0.0,low
42916864,4.5,high
95862784,4.0,medium
15011840,0.0,low
613076992,4.0,medium
95488000,0.0,low
2414573568,4.5,high
168910848,4.0,medium
94401536,2.5,low
660328448,4.5,high
245901312,4.5,high
208026624,0.0,low
82972672,4.0,medium
29489152,4.0,medium
316589056,4.0,medium
82813952,4.5,high
170616832,0.0,low
17800192,3.5,medium
24117248,4.5,high
16807936,4.5,high
161501184,4.5,high
272277504,0.0,low
3671040,4.0,medium
5218304,3.0,low
55465984,4.5,high
164455424,4.0,medium
30369792,4.0,medium
36523008,4.5,high
181628928,3.5,medium
30568448,2.0,low
1281059840,4.5,high
71624704,4.0,medium
64342016,4.5,high
143462400,4.0,medium
53430272,4.5,high
15147008,4.5,high
223283200,4.5,high
5863424,0.0,low
335666176,4.0,medium
885760,3.0,low
106971136,4.5,high
109180928,0.0,low
95555584,4.5,high
43439104,4.5,high
80379904,0.0,low
7851008,4.0,medium
304375808,4.5,high
156249088,0.0,low
118697984,3.0,low
462231552,3.5,medium
226843648,3.5,medium
107602944,4.5,high
35957760,4.5,high
111140864,3.5,medium
443423744,4.5,high
320579584,4.0,medium
95689728,4.0,medium
79312792,3.5,medium
11619328,3.0,low
1222732800,4.0,medium
189335552,4.5,high
44099584,4.5,high
130876416,0.0,low
22999040,3.0,low
330686464,4.0,medium
130583552,4.0,medium
220386304,4.0,medium
72671232,4.5,high
52618240,4.0,medium
102383616,4.5,high
23920640,0.0,low
210245632,4.5,high
30200832,0.0,low
104359936,4.5,high
109117440,5.0,high
4246528,2.0,low
28118016,4.0,medium
17666048,0.0,low
69058560,4.5,high
77485056,3.5,medium
195417088,0.0,low
88773632,3.0,low
50572288,4.5,high
155984896,4.0,medium
294865920,4.5,high
38124544,4.5,high
65789952,4.0,medium
266102784,4.0,medium
131962880,4.0,medium
83928064,4.0,medium
114951168,3.5,medium
207391744,5.0,high
49449984,3.5,medium
405502976,4.0,medium
36910080,5.0,high
114266112,4.5,high
931504128,4.5,high
98089984,4.5,high
49390592,4.5,high
629442560,3.5,medium
38983680,5.0,high
108988416,0.0,low
41671680,5.0,high
39411712,4.5,high
138645504,4.0,medium
18358272,4.5,high
26969088,0.0,low
107995136,4.5,high
99194880,0.0,low
191583232,4.0,medium
23547904,4.0,medium
59845632,5.0,high
69587968,5.0,high
451338240,4.5,high
154455040,4.0,medium
108172288,4.5,high
35359744,3.5,medium
812010496,4.0,medium
334576640,4.0,medium
76039168,4.5,high
115027968,3.5,medium
8185856,3.5,medium
345904128,4.5,high
340319232,4.0,medium
261120000,4.0,medium
21079040,2.5,low
172044288,4.0,medium
428865536,4.5,high
59101184,4.0,medium
231255040,4.0,medium
992354304,3.5,medium
22763520,3.0,low
281393152,4.0,medium
144881664,4.5,high
16080896,0.0,low
158025728,4.5,high
165691392,4.0,medium
53612544,4.5,high
61427712,3.5,medium
37910528,0.0,low
236668928,4.5,high
70608896,4.0,medium
35717120,4.5,high
931567616,4.5,high
212542464,4.5,high
156038144,4.5,high
44632064,0.0,low
179004416,4.5,high
21171200,5.0,high
52169728,4.5,high
100392960,5.0,high
42519552,0.0,low
99463168,3.5,medium
86294528,5.0,high
117985280,4.5,high
55334912,0.0,low
260301824,0.0,low
11141120,4.0,medium
25976832,0.0,low
108479488,4.5,high
133874688,3.5,medium
132108288,4.0,medium
171978752,4.5,high
106321920,4.0,medium
36692992,4.0,medium
39054336,4.0,medium
8035328,3.0,low
32714752,5.0,high
19054592,4.5,high
141969408,0.0,low
12034048,4.5,high
23192576,0.0,low
61336576,4.0,medium
52049920,5.0,high
61840384,4.0,medium
179764224,4.5,high
13282304,5.0,high
97424384,0.0,low
145293312,4.0,medium
37777408,2.5,low
167136256,4.5,high
75583488,4.0,medium
76398592,3.0,low
157717504,0.0,low
114268160,3.5,medium
16873472,4.0,medium
1921634304,4.0,medium
46831616,4.0,medium
9462784,0.0,low
78155776,4.0,medium
159452160,5.0,high
55794688,3.0,low
23879680,2.5,low
37161984,2.5,low
539533312,3.5,medium
288715776,3.5,medium
71029760,4.5,high
19880960,3.5,medium
107992064,5.0,high
107478016,4.5,high
40808448,4.5,high
114601984,4.5,high
377004032,4.0,medium
27553792,1.5,low
799076352,3.5,medium
12728320,3.5,medium
9701376,3.0,low
196380672,3.0,low
186089472,0.0,low
22793216,0.0,low
253285376,3.5,medium
202542080,4.5,high
138755072,4.0,medium
27746273,3.5,medium
96621568,4.0,medium
2002585600,0.0,low
236893184,4.5,high
84803584,0.0,low
1790959616,4.0,medium
91858944,3.5,medium
2706432,3.5,medium
125990912,3.0,low
64273408,4.5,high
256558080,4.0,medium
335142912,3.0,low
121913344,4.0,medium
798292992,4.5,high
240980992,3.0,low
32168960,0.0,low
142936064,4.5,high
356268032,4.0,medium
51005440,4.5,high
4511744,4.0,medium
77971456,1.5,low
95901696,0.0,low
391602176,4.5,high
166575104,4.5,high
126512128,4.5,high
190286848,4.0,medium
383136768,2.5,low
99607552,4.5,high
85463040,4.0,medium
45790208,2.5,low
18952192,4.0,medium
126825472,3.5,medium
333170688,5.0,high
33213440,4.0,medium
156017664,4.0,medium
1017208832,5.0,high
88672256,5.0,high
174097408,3.0,low
35807232,4.5,high
198906880,4.5,high
1117057024,4.0,medium
169009152,4.5,high
118291456,2.5,low
65495040,4.5,high
31695872,5.0,high
128413696,4.5,high
26359808,4.5,high
890288128,3.5,medium
1277468672,4.5,high
135170048,0.0,low
118618112,4.5,high
10045440,3.0,low
68639744,5.0,high
338566144,4.5,high
329893888,4.5,high
332834816,4.5,high
161159168,4.5,high
66864128,4.5,high
135064576,4.5,high
160301056,4.5,high
59156480,4.5,high
252726272,4.5,high
128066560,0.0,low
104026112,4.0,medium
86156288,4.5,high
164829184,4.5,high
50800640,0.0,low
126050304,4.5,high
165069824,5.0,high
4947968,0.0,low
32796672,4.0,medium
30552064,4.5,high
255946752,0.0,low
796377088,4.0,medium
30086144,0.0,low
195170304,4.5,high
407088128,5.0,high
124801024,4.5,high
242657280,4.5,high
214481920,4.0,medium
201992192,3.0,low
152692736,4.0,medium
30325760,4.5,high
143346688,5.0,high
90105856,4.5,high
105900032,5.0,high
75785216,4.5,high
128262144,4.0,medium
7497728,4.0,medium
151115776,4.0,medium
94545920,4.5,high
39790592,4.0,medium
87115776,4.0,medium
133085184,4.5,high
59846656,4.0,medium
1149562880,4.5,high
124479488,3.0,low
65074176,4.5,high
45243392,4.5,high
76644352,3.5,medium
402762752,4.5,high
100804608,4.0,medium
4255744,5.0,high
32718397,3.0,low
53638144,4.5,high
35723264,0.0,low
40586240,4.0,medium
398425088,3.5,medium
45754368,5.0,high
1766508544,4.5,high
88558592,3.5,medium
323822592,5.0,high
45310976,4.5,high
167054336,4.0,medium
48801792,0.0,low
199591936,0.0,low
93831168,4.0,medium
135656448,0.0,low
57315328,5.0,high
61841408,4.0,medium
50235392,4.5,high
93433856,4.5,high
21496832,4.0,medium
35602607,3.5,medium
1734656,2.0,low
11452416,4.0,medium
163080192,5.0,high
179616768,4.0,medium
232676352,4.0,medium
2808324096,0.0,low
23143424,4.5,high
84971520,4.5,high
418452480,0.0,low
69150720,3.0,low
164508672,4.0,medium
59320320,4.5,high
46197760,4.0,medium
123563008,4.0,medium
15790080,4.0,medium
130731008,5.0,high
134692864,4.0,medium
182239232,4.5,high
18200576,3.5,medium
199214080,1.0,low
815697920,0.0,low
49246208,0.0,low
9326592,4.0,medium
135406592,4.5,high
11745280,0.0,low
610393088,4.0,medium
47773530,4.0,medium
541367296,4.0,medium
223020032,0.0,low
64406528,4.0,medium
113507328,4.5,high
2370560,5.0,high
38429696,4.0,medium
587630592,4.5,high
114930688,4.5,high
38322176,4.0,medium
102137856,5.0,high
98282496,5.0,high
86395904,0.0,low
83660800,4.5,high
5558272,2.5,low
204402688,4.5,high
24030208,0.0,low
102495232,4.0,medium
50423808,4.5,high
25418752,3.0,low
1021167616,4.5,high
65921024,4.5,high
5883904,4.5,high
313449472,0.0,low
72392704,0.0,low
181941248,3.5,medium
608198656,4.5,high
159130624,0.0,low
57677824,0.0,low
61618176,4.0,medium
318714880,4.5,high
55641088,4.0,medium
86945792,4.5,high
65469440,4.5,high
1901568,4.0,medium
97235968,4.5,high
14761984,4.5,high
47478784,2.5,low
38597632,4.5,high
338048000,4.5,high
77255680,0.0,low
62963712,0.0,low
66832384,4.5,high
327731200,0.0,low
61272064,4.5,high
149757952,4.5,high
2610579456,4.5,high
15863808,4.5,high
14232576,4.0,medium
84125696,3.0,low
15611904,4.5,high
506323968,5.0,high
32642048,4.5,high
966435840,4.5,high
1192589312,4.5,high
655987075,4.0,medium
86637568,3.5,medium
74442752,5.0,high
1231781888,3.0,low
51794944,4.0,medium
829255680,4.0,medium
41881600,4.5,high
126720000,3.5,medium
281846784,4.5,high
35869696,4.0,medium
121899008,4.5,high
42478592,4.0,medium
39518208,4.0,medium
35203072,0.0,low
101302272,3.5,medium
36961280,0.0,low
194211840,0.0,low
68837376,4.5,high
12864512,0.0,low
449393664,4.0,medium
60990464,3.0,low
16477184,4.0,medium
51140608,4.0,medium
201411584,5.0,high
29999104,0.0,low
151424000,4.0,medium
26762240,4.5,high
179884032,0.0,low
83532800,4.5,high
11411456,4.0,medium
543456256,0.0,low
153812992,4.5,high
71500800,3.0,low
116443136,4.0,medium
99558400,4.0,medium
80462848,4.5,high
29438976,0.0,low
52578304,5.0,high
95494144,5.0,high
59842560,4.5,high
774814720,4.5,high
140515328,4.0,medium
53941248,4.5,high
1376256,4.0,medium
182903808,0.0,low
58431488,3.0,low
875347968,4.5,high
38044672,3.5,medium
185147392,4.5,high
339686400,3.0,low
275863552,4.5,high
176689152,4.5,high
62978048,4.0,medium
124343296,3.5,medium
99435520,4.5,high
129430528,3.5,medium
22159360,4.0,medium
68282368,4.0,medium
99272704,4.0,medium
74856448,5.0,high
27276288,3.0,low
209462272,3.5,medium
10219520,4.5,high
95670272,4.0,medium
98185216,4.5,high
83969024,4.0,medium
34950144,4.5,high
70707916,4.5,high
81444864,4.5,high
23069696,0.0,low
37992448,2.5,low
606646272,4.5,high
127321088,4.5,high
44241920,3.5,medium
97153024,4.5,high
2441955328,4.5,high
202457088,2.0,low
38133760,4.0,medium
120711168,4.5,high
227547136,3.5,medium
657721344,4.0,medium
461555595,4.5,high
86220800,4.5,high
67262464,4.5,high
219122688,4.5,high
35566592,5.0,high
143038464,4.5,high
250717184,4.0,medium
1005560832,5.0,high
170055680,4.0,medium
51855360,2.0,low
126603264,4.5,high
17254400,3.5,medium
147131392,0.0,low
212580352,4.5,high
145756160,4.0,medium
260040704,4.5,high
63058944,5.0,high
156032000,0.0,low
117258240,4.5,high
128232448,4.5,high
3899392,2.0,low
49728512,5.0,high
294790144,4.0,medium
1700864,3.0,low
197683200,4.5,high
69952512,4.5,high
172704768,0.0,low
119247872,3.5,medium
245444608,4.5,high
30003200,0.0,low
165874688,5.0,high
145368064,5.0,high
114197504,4.5,high
12062720,4.5,high
50814976,4.5,high
123656192,4.5,high
520400896,3.5,medium
315251712,0.0,low
1814528,0.0,low
96123904,4.0,medium
94023680,5.0,high
250616832,0.0,low
131406848,3.5,medium
25456640,1.5,low
71414784,0.0,low
106132480,5.0,high
2634030080,3.5,medium
20145152,3.5,medium
79730688,5.0,high
87408640,4.0,medium
147526656,4.5,high
37957632,4.5,high
1256266752,3.5,medium
20669440,4.5,high
35659776,4.5,high
92584960,0.0,low
104014848,4.5,high
182890496,3.5,medium
157871104,3.5,medium
60647424,4.5,high
113391616,4.0,medium
111087616,4.5,high
32032768,4.5,high
48396288,0.0,low
243888128,4.5,high
29434880,3.5,medium
72339456,4.5,high
47969280,4.5,high
19538944,0.0,low
457690112,5.0,high
57734144,4.5,high
772891648,0.0,low
76558336,4.0,medium
509022208,4.0,medium
270729216,4.0,medium
10240000,3.5,medium
89447424,0.0,low
99257344,5.0,high
4009984,3.0,low
93457408,4.0,medium
171485184,1.5,low
71266304,3.5,medium
145248256,0.0,low
105058304,0.0,low
8497152,0.0,low
58883072,2.5,low
57837568,3.5,medium
94801920,0.0,low
212710400,4.5,high
169353216,5.0,high
599319461,4.5,high
2455552,3.5,medium
53652480,4.5,high
175966208,4.5,high
39766016,0.0,low
120922112,4.5,high
109940736,4.5,high
52539392,5.0,high
112135168,4.5,high
6471680,4.0,medium
210848768,4.5,high
63226880,4.0,medium
17540096,0.0,low
878883840,4.0,medium
63201280,4.5,high
17691648,4.0,medium
68499456,4.5,high
563912704,3.0,low
363078656,0.0,low
168208384,4.5,high
1016400896,4.0,medium
55636992,4.5,high
90725376,4.0,medium
53537792,0.0,low
28262400,4.0,medium
50043904,4.5,high
28763136,4.0,medium
98619392,3.5,medium
21319680,4.5,high
176520192,5.0,high
96199680,4.5,high
30316544,4.5,high
37198848,2.5,low
78735360,4.5,high
185079808,3.5,medium
68782080,4.0,medium
3833856,0.0,low
248688640,3.5,medium
49426432,4.0,medium
10219520,5.0,high
92433408,4.0,medium
148122624,4.0,medium
265484288,4.5,high
54254592,4.0,medium
114081792,3.5,medium
79332352,4.5,high
114686976,0.0,low
16478208,2.0,low
136356864,5.0,high
213410816,3.5,medium
172334080,4.5,high
105433088,4.5,high
158268416,4.5,high
72475648,3.5,medium
150564864,2.5,low
76222464,3.5,medium
79237120,4.5,high
287933440,3.5,medium
200338432,4.5,high
64735232,4.5,high
95812608,2.5,low
106881024,4.5,high
102876160,2.5,low
481390592,3.5,medium
39827456,4.5,high
1043179520,4.5,high
101159936,0.0,low
14854144,0.0,low
160925696,3.5,medium
141317120,4.0,medium
135446528,3.5,medium
212249600,4.5,high
80793600,4.0,medium
73561088,1.5,low
30896128,4.0,medium
60974080,4.0,medium
47905792,4.0,medium
68073472,4.5,high
33594368,4.5,high
61317120,5.0,high
13062144,5.0,high
25596928,2.5,low
41629696,4.0,medium
88594432,4.0,medium
530618368,4.5,high
66006016,4.5,high
118339584,3.0,low
79931392,4.0,medium
117254144,4.5,high
25309184,4.5,high
33019904,0.0,low
103392256,4.5,high
61895680,3.0,low
497315840,3.0,low
95385600,3.5,medium
154158080,4.5,high
75351040,0.0,low
3366912,4.0,medium
82397184,4.5,high
120050688,4.5,high
69435392,4.0,medium
118456320,4.5,high
167348224,3.5,medium
40488960,4.0,medium
72188928,4.5,high
33427456,4.5,high
221737984,4.5,high
17612800,4.0,medium
783089664,4.0,medium
8456192,5.0,high
130360320,3.5,medium
37677056,4.5,high
119812096,3.5,medium
128899072,4.5,high
131052544,1.5,low
11747328,4.5,high
101925888,4.5,high
144324608,4.5,high
35683328,4.0,medium
32604160,4.5,high
23289856,4.5,high
90249216,0.0,low
33714176,4.0,medium
74910720,4.0,medium
628180992,4.5,high
2030561280,4.5,high
7344128,4.0,medium
974118912,4.5,high
29369344,4.5,high
335650816,4.5,high
229527552,4.5,high
157625344,4.5,high
108665856,3.5,medium
20283392,3.5,medium
64851968,1.5,low
46248960,3.0,low
1379309568,3.5,medium
175876096,4.5,high
59053056,4.5,high
66332672,4.5,high
74724352,2.0,low
74928128,4.5,high
79084544,0.0,low
20826112,4.0,medium
47260672,5.0,high
146486272,3.5,medium
38819840,4.5,high
104550400,4.5,high
28693504,3.0,low
70312960,0.0,low
153513984,5.0,high
179395584,3.5,medium
72941568,4.5,high
121419776,4.5,high
14602240,4.5,high
73730048,0.0,low
89188352,4.0,medium
279991296,4.5,high
124506112,4.5,high
15329280,3.5,medium
279456768,3.0,low
75417600,3.5,medium
181924864,4.5,high
77518848,3.5,medium
63316992,4.0,medium
251451392,3.5,medium
268300288,3.5,medium
56503296,0.0,low
323411968,4.5,high
29124608,4.5,high
6615040,4.5,high
145140736,4.0,medium
2664228864,4.5,high
88574976,2.5,low
20318208,2.0,low
43315200,2.5,low
130174976,4.5,high
39835648,4.0,medium
76394496,4.5,high
52090880,0.0,low
18752512,4.5,high
163494912,4.0,medium
90828800,4.0,medium
81508352,4.5,high
1233862656,4.5,high
84885504,4.5,high
11104256,3.0,low
28135424,4.0,medium
247385088,4.5,high
131605504,0.0,low
194174976,4.5,high
94750720,4.0,medium
1279516672,3.0,low
107174912,5.0,high
158578688,4.0,medium
83069952,5.0,high
71766016,3.5,medium
405535744,4.5,high
317931520,4.5,high
27655168,0.0,low
34405376,4.0,medium
21757952,0.0,low
54278144,4.5,high
60432384,4.5,high
37122048,3.5,medium
111248384,4.0,medium
20215808,4.0,medium
80211968,3.5,medium
205664256,0.0,low
160539648,4.5,high
32745472,4.5,high
45628416,4.0,medium
27029504,4.5,high
84973568,3.5,medium
119574528,3.0,low
44249088,5.0,high
35436544,0.0,low
1125521408,4.5,high
43215872,5.0,high
60375040,4.5,high
7767040,4.0,medium
491725824,4.0,medium
68480000,4.5,high
283409408,4.0,medium
12320768,0.0,low
36356096,3.0,low
283852800,3.0,low
56609792,4.0,medium
169535488,4.0,medium
42786816,4.5,high
72006656,0.0,low
40107008,0.0,low
32130048,4.5,high
89981952,4.5,high
130893824,4.0,medium
46465024,5.0,high
113618944,4.5,high
29911040,3.5,medium
186679296,4.0,medium
511094784,4.5,high
63882240,4.0,medium
46980096,2.5,low
16020480,0.0,low
78565376,4.0,medium
20556800,3.0,low
193079296,4.5,high
302269440,4.0,medium
185828352,3.5,medium
34992128,4.5,high
113954816,4.5,high
9934848,4.0,medium
183284736,4.5,high
20536320,4.5,high
72083456,4.0,medium
56974336,4.5,high
72469504,4.5,high
174546944,0.0,low
97505280,4.5,high
610881536,4.5,high
17530880,4.5,high
151469056,4.5,high
13448192,4.0,medium
23582720,3.0,low
72448000,4.0,medium
50969600,4.0,medium
80345088,4.5,high
4703232,2.5,low
194632704,2.0,low
22544384,4.5,high
1331671040,2.5,low
110992384,4.0,medium
181551104,5.0,high
39042048,0.0,low
94053376,4.0,medium
34105344,4.5,high
52610048,0.0,low
113281024,4.5,high
187141120,0.0,low
234621952,4.5,high
1385491456,4.0,medium
102524928,3.5,medium
213266432,4.5,high
147761152,4.0,medium
253734912,4.5,high
101190656,4.5,high
127693824,4.5,high
88043520,4.0,medium
140942336,2.5,low
246023168,4.0,medium
91664384,2.5,low
30711808,0.0,low
38077440,5.0,high
242724864,4.5,high
46732288,4.5,high
161083392,4.0,medium
154318848,4.0,medium
1174127616,0.0,low
1046276096,0.0,low
133555200,4.5,high
37767168,4.5,high
751140864,4.5,high
148888576,4.0,medium
4263936,4.0,medium
34868224,4.0,medium
135982080,4.0,medium
81796096,0.0,low
97662976,4.0,medium
115195904,4.5,high
35695616,4.0,medium
1172922368,4.5,high
170858496,4.0,medium
28616704,4.5,high
7100416,4.5,high
62540800,0.0,low
42125312,4.5,high
84445184,3.5,medium
267441152,4.5,high
6169600,5.0,high
48109568,4.0,medium
90853376,4.5,high
81083392,3.5,medium
123991040,4.0,medium
239486976,4.0,medium
401727488,4.0,medium
10645504,1.0,low
68612096,0.0,low
41731072,0.0,low
27997184,3.5,medium
39368704,0.0,low
225522688,0.0,low
84792320,4.5,high
93796352,4.5,high
23296000,4.5,high
52582400,5.0,high
111504384,5.0,high
114199552,4.5,high
10027923,3.0,low
139163648,2.5,low
293967872,4.5,high
26438656,4.5,high
67874816,3.5,medium
158416896,4.5,high
71163904,4.5,high
25260032,2.5,low
155712512,4.5,high
145700864,3.0,low
460077056,5.0,high
19578880,0.0,low
120737792,4.0,medium
52864000,3.5,medium
30298112,4.0,medium
282439680,4.0,medium
142803968,4.5,high
174839808,4.5,high
123612160,4.5,high
51890176,4.0,medium
251711488,1.5,low
57066496,0.0,low
56655872,4.5,high
71896064,4.0,medium
71816192,5.0,high
984101888,4.5,high
659142656,4.0,medium
93091840,1.5,low
115755008,3.5,medium
106972160,4.5,high
109119488,4.5,high
1061347328,3.5,medium
474814464,4.0,medium
131723264,4.0,medium
2801234944,4.0,medium
955272192,4.0,medium
260640768,3.5,medium
32099328,0.0,low
176314368,4.5,high
386605056,4.0,medium
49837056,4.0,medium
121039872,4.5,high
87797760,0.0,low
48359424,3.5,medium
66921472,4.5,high
9056256,1.5,low
1452716032,4.0,medium
15195136,4.5,high
58088448,4.0,medium
61143040,4.5,high
81243136,4.5,high
207542272,4.5,high
213704704,4.5,high
1209344,0.0,low
286431232,3.0,low
117793792,4.5,high
49271808,4.0,medium
127382528,4.5,high
68929536,4.0,medium
215661568,4.0,medium
178900992,0.0,low
50725888,5.0,high
283760640,5.0,high
205487104,4.0,medium
86968320,4.5,high
240285696,4.5,high
336831488,4.0,medium
170371072,4.5,high
1646592,3.5,medium
176801792,4.5,high
275729408,3.0,low
108917760,4.5,high
172115968,4.5,high
190241792,4.5,high
255006720,4.5,high
87581696,4.0,medium
4348875,4.0,medium
191881216,4.0,medium
28681216,4.5,high
108322816,4.5,high
149087232,4.0,medium
23927808,3.5,medium
122604544,4.5,high
133628928,0.0,low
173584384,5.0,high
136130560,4.0,medium
81007616,4.0,medium
285004800,4.5,high
22881280,0.0,low
99624960,4.0,medium
133086208,4.5,high
92815360,5.0,high
417707008,4.0,medium
1744486400,4.5,high
23694336,0.0,low
53415936,3.5,medium
33927168,4.0,medium
56049664,4.5,high
179580928,4.5,high
18122752,5.0,high
192418816,0.0,low
474566656,4.5,high
100524032,3.5,medium
102137856,4.5,high
212208640,3.5,medium
17196032,5.0,high
240103424,4.5,high
128416768,5.0,high
99796992,4.5,high
2213945344,4.5,high
35018752,0.0,low
87440384,0.0,low
44048384,4.5,high
14495744,4.5,high
199734272,3.5,medium
209825792,4.5,high
653022208,4.5,high
104902656,4.5,high
868048896,4.5,high
106416128,4.0,medium
88146944,3.5,medium
1532640,4.5,high
138529792,4.5,high
102760448,4.5,high
171828224,4.5,high
53944320,0.0,low
109210624,5.0,high
7939072,3.0,low
66295808,5.0,high
55344128,4.0,medium
424565760,0.0,low
49618944,4.5,high
50743296,0.0,low
58943488,0.0,low
61317120,4.5,high
25382912,4.5,high
85974016,3.5,medium
194273280,4.5,high
54054912,0.0,low
240198656,4.5,high
251595776,4.5,high
86687744,4.0,medium
73945088,4.5,high
47699968,3.0,low
53637120,4.5,high
364130304,4.5,high
8029184,4.5,high
70782976,3.5,medium
110645248,2.0,low
19853312,4.0,medium
935366656,4.5,high
49263616,4.5,high
22798336,4.5,high
600293376,4.0,medium
341276672,4.0,medium
18767872,4.0,medium
271392768,4.5,high
170795008,4.0,medium
257494016,4.5,high
108449792,4.0,medium
101600256,4.0,medium
321781760,4.5,high
7758848,3.5,medium
96497664,4.5,high
130438144,4.0,medium
119513088,4.5,high
8821760,5.0,high
81842176,2.0,low
192621568,0.0,low
27807744,3.0,low
29697024,4.5,high
234463232,4.0,medium
189254656,4.5,high
291833856,4.0,medium
109358080,4.5,high
133053440,4.0,medium
226083840,4.0,medium
251977728,2.0,low
29420544,0.0,low
161118208,4.5,high
5844992,2.5,low
2328133632,4.0,medium
117937152,4.5,high
70325248,5.0,high
118829056,5.0,high
84909056,4.0,medium
100368384,4.5,high
445100032,3.0,low
66056192,4.0,medium
57469952,4.5,high
105127936,0.0,low
1563414528,3.0,low
102887424,4.0,medium
968384512,4.5,high
11824128,3.5,medium
395485184,3.5,medium
48274432,0.0,low
29518848,4.5,high
55059456,4.5,high
182592512,4.5,high
80351232,2.0,low
78748672,4.5,high
94008320,5.0,high
396023808,4.5,high
232315904,4.0,medium
122186752,1.5,low
37879808,4.5,high
106525696,4.5,high
101873664,3.0,low
69789696,5.0,high
69922816,3.5,medium
197970944,4.0,medium
165471232,4.5,high
109425664,4.5,high
52536320,3.5,medium
12906496,0.0,low
100835328,4.0,medium
17227776,3.5,medium
296101888,4.5,high
60549120,4.0,medium
42757772,4.5,high
766031872,4.5,high
15563776,4.5,high
273259520,4.5,high
1356186624,4.0,medium
153967616,4.5,high
112515072,3.0,low
96497664,4.5,high
956569600,4.5,high
107292672,0.0,low
37140480,4.5,high
28688384,5.0,high
184811520,4.5,high
122580992,4.5,high
55131136,3.5,medium
60320768,3.0,low
40321024,4.5,high
128708608,4.5,high
268636160,3.5,medium
101990400,0.0,low
791604224,3.5,medium
109820928,4.0,medium
34074624,4.5,high
81882112,4.0,medium
59750400,4.5,high
163832832,4.5,high
33414144,0.0,low
4281344,3.0,low
805970944,5.0,high
61465600,4.5,high
21771264,4.5,high
20795392,3.0,low
50565120,4.0,medium
108229632,4.5,high
270085120,3.5,medium
60314624,4.0,medium
48586752,4.5,high
244779008,0.0,low
70516736,4.0,medium
39504896,4.5,high
90406912,4.0,medium
203829248,5.0,high
534294528,4.5,high
78190592,2.5,low
43293696,0.0,low
7891968,4.0,medium
173882368,0.0,low
95711232,4.5,high
8573952,3.5,medium
37148672,4.5,high
22431744,3.5,medium
12980224,3.0,low
592898048,4.0,medium
196047872,5.0,high
1008609280,4.0,medium
454384640,4.5,high
258739200,4.5,high
138754048,3.0,low
54148397,4.5,high
61330432,4.0,medium
441995264,0.0,low
56918016,4.0,medium
177338368,4.5,high
69960704,4.0,medium
3462266,4.5,high
30137344,0.0,low
124445696,4.5,high
278532096,4.5,high
125872128,3.5,medium
292712448,4.5,high
24810496,4.5,high
151479296,3.0,low
30467072,4.0,medium
8708096,3.5,medium
184512512,4.5,high
22670336,3.0,low
143166464,5.0,high
16157696,0.0,low
61993984,4.5,high
74093568,3.0,low
425919488,4.5,high
24664064,4.5,high
16805888,1.5,low
146959360,4.5,high
36647936,4.0,medium
97181696,4.5,high
50859008,0.0,low
64715776,1.5,low
1114858496,3.5,medium
65815552,0.0,low
92622848,4.5,high
269402112,4.5,high
222380032,4.5,high
903281664,3.5,medium
414433280,4.0,medium
21346304,0.0,low
1431842816,4.5,high
92187648,3.5,medium
89501696,4.0,medium
79702016,4.5,high
128648192,5.0,high
1537772544,4.5,high
266735616,4.5,high
117628928,0.0,low
144488448,3.5,medium
9458688,4.5,high
15110144,5.0,high
36295680,0.0,low
9795584,0.0,low
119949312,4.5,high
177739776,4.0,medium
341624832,4.5,high
68373504,4.5,high
149793792,4.0,medium
108116992,3.5,medium
238359552,4.5,high
45229056,4.5,high
90942464,4.5,high
250150912,4.5,high
484895744,4.5,high
103056384,3.0,low
98108416,3.0,low
64120832,5.0,high
23376896,4.0,medium
99215360,4.0,medium
393954304,4.5,high
87296000,3.5,medium
41207059,0.0,low
25169920,3.5,medium
149618688,4.5,high
56189952,4.0,medium
123984896,4.5,high
117131264,4.5,high
204959744,3.5,medium
83826688,4.5,high
44426240,5.0,high
1146363904,4.0,medium
25113600,4.5,high
42460160,0.0,low
2245948416,4.5,high
143093760,4.0,medium
30080000,4.5,high
16411648,4.0,medium
8082432,4.0,medium
16485376,4.0,medium
